연도,월,일,순위,영화명,매출액,매출액_점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,개봉일
2006,2,9,24,흡혈형사 나도열,9693558300,0.011,1563579,243,30494,한국,한국,(주)쇼박스,2006-02-09T00:00:00Z
2005,12,29,25,"나니아 연대기-사자,마녀 그리고 옷장",9409604700,0.011,1546914,261,23325,미국,미국,브에나비스타인터내셔널코리아,2005-12-29T00:00:00Z
2006,10,19,26,거룩한 계보,8759204600,0.01,1433696,372,32111,한국,한국,CJ ENM,2006-10-19T00:00:00Z
2006,10,25,27,악마는 프라다를 입는다,8286577600,0.009,1366933,209,31230,미국,미국,"(주)퍼스트런,글뫼 주식회사,이십세기폭스코리아(주)",2006-10-25T00:00:00Z
2006,11,23,28,해바라기,7834688400,0.009,1304892,246,31829,한국,한국,(주)쇼박스,2006-11-23T00:00:00Z
2006,8,10,29,각설탕,7631785700,0.009,1265508,228,25009,한국,한국,CJ ENM,2006-08-10T00:00:00Z
2005,12,14,30,킹콩,7785425200,0.009,1257849,235,17343,미국,미국,UIP코리아,2005-12-14T00:00:00Z
2006,1,19,31,홀리데이,7885116000,0.009,1257399,170,22092,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-01-19T00:00:00Z
2006,12,21,32,중천,7481599100,0.008,1246836,402,23621,한국,"한국,중국",CJ ENM,2006-12-21T00:00:00Z
2006,1,5,33,싸움의 기술,7319136000,0.008,1144825,216,23066,한국,한국,CJ ENM,2006-01-05T00:00:00Z
2006,8,10,34,몬스터 하우스,6554794000,0.00699999999999999,1051552,192,17501,미국,미국,소니픽쳐스릴리징코리아,2006-08-10T00:00:00Z
2006,5,25,35,짝패,6585332300,0.00699999999999999,1021631,210,24404,한국,한국,CJ ENM,2006-05-25T00:00:00Z
2006,12,14,36,로맨틱 홀리데이,6377839500,0.00699999999999999,1017603,249,18292,미국,미국,UIP코리아,2006-12-14T00:00:00Z
2006,6,28,37,아랑,5726173700,0.006,951834,181,22805,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-06-28T00:00:00Z
2006,4,6,38,빨간모자의 진실,5506266100,0.006,915672,164,20653,미국,미국,(주)쇼박스,2006-04-06T00:00:00Z
2006,3,9,39,데이지,5754065300,0.006,911420,299,23767,한국,"한국,네덜란드,홍콩",(주)쇼박스,2006-03-09T00:00:00Z
2006,3,24,40,오만과 편견,5516608900,0.006,882967,157,20327,미국,미국,UIP코리아,2006-03-24T00:00:00Z
2006,2,2,41,게이샤의 추억,5337760000,0.006,849251,179,14464,미국,미국,소니픽쳐스릴리징코리아,2006-02-02T00:00:00Z
2006,5,31,42,헷지,5043700100,0.006,837588,276,18257,미국,미국,CJ ENM,2006-05-31T00:00:00Z
2006,1,12,43,야수,5339725500,0.006,837011,299,19254,한국,한국,(주)쇼박스,2006-01-12T00:00:00Z
2006,10,26,44,마음이...,4639479300,0.005,817893,239,24140,한국,한국,(주)쇼박스,2006-10-26T00:00:00Z
2006,12,21,45,007 카지노 로얄,4991296000,0.006,811405,334,15383,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜,2006-12-21T00:00:00Z
2006,8,24,46,예의없는 것들,4886772800,0.005,782907,192,17807,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-08-24T00:00:00Z
2006,3,16,47,방과후 옥상,4817252500,0.005,773042,173,20063,한국,한국,(주)시네마서비스,2006-03-16T00:00:00Z
2006,8,31,48,일본침몰,4672989200,0.005,773025,211,16530,일본,일본,(주)시네마서비스,2006-08-31T00:00:00Z
2006,2,10,49,뮌헨,4861581300,0.005,763078,164,13142,미국,미국,CJ ENM,2006-02-10T00:00:00Z
2006,1,26,50,무극,4308635500,0.005,685561,190,15084,중국,중국,쇼이스트(주),2006-01-26T00:00:00Z
2006,12,7,51,싸이보그지만 괜찮아,3972165300,0.004,674222,289,18884,한국,한국,CJ ENM,2006-12-07T00:00:00Z
2006,12,7,52,Mr.로빈 꼬시기,3953478200,0.004,670540,301,20034,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-12-07T00:00:00Z
2006,11,2,53,데스노트,3703565500,0.004,646602,177,16934,일본,일본,"(주)엔케이컨텐츠,UIP코리아",2006-11-02T00:00:00Z
2006,3,16,54,여교수의 은밀한 매력,3926917300,0.004,606398,203,16021,한국,한국,(주)엠케이픽처스,2006-03-16T00:00:00Z
2006,10,26,55,가을로,3653445400,0.004,601733,255,18905,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-10-26T00:00:00Z
2005,12,21,56,작업의 정석,3822698100,0.004,595700,203,12969,한국,한국,(주)쇼박스,2005-12-21T00:00:00Z
2006,8,31,57,천하장사 마돈나,3552058700,0.004,575315,172,16269,한국,한국,CJ ENM,2006-08-31T00:00:00Z
2006,7,20,58,카,3283728000,0.004,573577,211,13088,미국,미국,브에나비스타인터내셔널코리아,2006-07-20T00:00:00Z
2006,12,28,59,조폭마누라3,3391163500,0.004,568506,372,8644,한국,"한국,홍콩",(주)쇼박스,2006-12-28T00:00:00Z
2006,10,26,60,원피스 - 기계태엽성의 메카거병,3347587500,0.004,568322,126,13541,일본,일본,(주)엠케이픽처스,2006-10-26T00:00:00Z
2006,9,7,61,"연애, 그 참을 수 없는 가벼움",3611679500,0.004,565843,203,15706,한국,한국,CJ ENM,2006-09-07T00:00:00Z
2006,2,9,62,백만장자의 첫사랑,3375971500,0.004,563023,208,15040,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-02-09T00:00:00Z
2006,8,17,63,신데렐라,3334168500,0.004,555582,181,14364,한국,한국,(주)쇼박스,2006-08-17T00:00:00Z
2006,11,23,64,디파티드,3416653400,0.004,552968,210,15316,미국,미국,워너브러더스 코리아(주),2006-11-23T00:00:00Z
2006,2,23,65,언더월드2 - 에볼루션,3533524500,0.004,552194,146,15213,미국,미국,(주)쇼박스,2006-02-23T00:00:00Z
2006,8,3,66,스승의 은혜,3474239000,0.004,550215,156,12244,한국,한국,쇼이스트(주),2006-08-03T00:00:00Z
2006,7,6,67,아파트,3460497800,0.004,540539,204,17115,한국,한국,(주)쇼박스,2006-07-06T00:00:00Z
2006,12,21,68,올드미스다이어리,3030707500,0.003,515842,179,10130,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-12-21T00:00:00Z
2006,1,26,69,치킨리틀,2979885000,0.003,501914,183,12124,미국,미국,브에나비스타인터내셔널코리아,2006-01-26T00:00:00Z
2006,11,16,70,애정결핍이 두 남자에게 미치는 영향,2928135400,0.003,499612,247,18626,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-11-16T00:00:00Z
2006,3,30,71,뻔뻔한 딕&제인,3031937700,0.003,483033,149,15099,미국,미국,소니픽쳐스릴리징코리아,2006-03-30T00:00:00Z
2006,8,10,72,다세포소녀,2862468600,0.003,476724,199,12552,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-08-10T00:00:00Z
2006,11,30,73,판의 미로 - 오필리아와 세 개의 열쇠,2783458500,0.003,471298,175,13189,스페인,"스페인,멕시코","(주)디스테이션,(주)프라임엔터테인먼트",2006-11-30T00:00:00Z
2006,1,26,74,사랑을 놓치다,2961381000,0.003,468184,146,10662,한국,한국,(주)시네마서비스,2006-01-26T00:00:00Z
2006,11,9,75,열혈남아,2834514800,0.003,466046,218,16390,한국,한국,CJ ENM,2006-11-09T00:00:00Z
2006,5,25,76,호로비츠를 위하여,2813074600,0.003,462623,206,13560,한국,한국,(주)쇼박스,2006-05-25T00:00:00Z
2006,11,2,77,프레스티지,2861257500,0.003,458956,119,10376,미국,"미국,영국",워너브러더스 코리아(주),2006-11-02T00:00:00Z
2006,12,21,78,해피 피트,2744952500,0.003,456644,207,8611,미국,"미국,호주",워너브러더스 코리아(주),2006-12-21T00:00:00Z
2006,3,16,79,브이 포 벤데타,2809650200,0.003,436255,130,10799,미국,미국,워너브러더스 코리아(주),2006-03-16T00:00:00Z
2005,12,14,80,태풍,2837117700,0.003,436064,211,10477,한국,한국,CJ ENM,2005-12-14T00:00:00Z
2006,8,3,81,플라이 대디,2560456300,0.003,431231,220,12531,한국,한국,"(주)시네마서비스,CJ ENM",2006-08-03T00:00:00Z
2006,11,9,82,사랑 따윈 필요 없어,2564487300,0.003,425358,274,15178,한국,한국,(주)쇼박스,2006-11-09T00:00:00Z
2006,8,17,83,마이애미 바이스,2711759500,0.003,420706,211,11291,미국,미국,UIP코리아,2006-08-17T00:00:00Z
2006,8,24,84,원탁의 천사,2355829200,0.003,401662,179,12742,한국,한국,(주)쇼박스,2006-08-24T00:00:00Z
2006,8,24,85,아이스케키,2246093000,0.003,392808,189,13162,한국,한국,(주)엠케이픽처스,2006-08-24T00:00:00Z
2006,2,16,86,쏘우 2,2476201400,0.003,388105,113,10319,미국,미국,(주)미로비젼,2006-02-16T00:00:00Z
2006,11,30,87,쏘우 3,2406433500,0.003,386547,180,13064,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2006-11-30T00:00:00Z
2006,9,21,88,야연,2365238200,0.003,377110,187,11656,중국,중국,롯데쇼핑㈜롯데엔터테인먼트,2006-09-21T00:00:00Z
2006,3,16,89,로망스,2376146100,0.003,371700,173,13304,한국,한국,CJ ENM,2006-03-16T00:00:00Z
2006,4,27,90,도마뱀,2307824200,0.003,364848,253,13919,한국,한국,(주)시네마서비스,2006-04-27T00:00:00Z
2006,11,23,91,스텝 업,2133857500,0.002,363402,147,11936,미국,미국,㈜스튜디오이쩜영,2006-11-23T00:00:00Z
2006,6,22,92,럭키 넘버 슬레븐,2238839400,0.003,360516,120,9578,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2006-06-22T00:00:00Z
2006,5,11,93,파이널 데스티네이션,2299753200,0.003,359517,131,10677,미국,미국,(주)미로비젼,2006-05-11T00:00:00Z
2006,6,1,94,모노폴리,2195709100,0.002,358299,136,11297,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-06-01T00:00:00Z
2006,11,16,95,누가 그녀와 잤을까?,2068632100,0.002,353360,212,14953,한국,한국,CJ ENM,2006-11-16T00:00:00Z
2006,9,28,96,BB프로젝트,2073130500,0.002,349173,136,12364,홍콩,홍콩,브에나비스타인터내셔널코리아,2006-09-28T00:00:00Z
2006,11,2,97,잔혹한 출근,2076522300,0.002,348508,240,13124,한국,한국,CJ ENM,2006-11-02T00:00:00Z
2006,9,7,98,뚝방전설,2132943200,0.002,338737,180,13465,한국,한국,(주)쇼박스,2006-09-07T00:00:00Z
2006,6,8,99,환생,1957831400,0.002,321769,95,8468,일본,일본,(주)쇼박스,2006-06-08T00:00:00Z
2006,6,22,100,강적,1956841000,0.002,318142,235,12049,한국,한국,(주)쇼박스,2006-06-22T00:00:00Z
2006,3,30,101,원초적 본능 2,1999601100,0.002,313300,185,12151,미국,미국,(주)시네마서비스,2006-03-30T00:00:00Z
2006,3,23,102,무인 곽원갑,1926775700,0.002,308428,162,12343,중국,중국,쇼이스트(주),2006-03-23T00:00:00Z
2006,11,23,103,플러쉬,1681230800,0.002,306225,188,10108,미국,"미국,영국",CJ ENM,2006-11-23T00:00:00Z
2006,10,15,104,월드 트레이드 센터,1806296500,0.002,302030,162,8905,미국,미국,UIP코리아,2006-10-15T00:00:00Z
2006,4,21,105,인사이드 맨,1882493500,0.002,295895,122,7609,미국,미국,UIP코리아,2006-04-21T00:00:00Z
2006,6,6,106,오멘,1857061800,0.002,292333,111,8527,미국,미국,이십세기폭스코리아(주),2006-06-06T00:00:00Z
2006,11,30,107,그해 여름,1744090200,0.002,290564,283,13164,한국,한국,(주)쇼박스,2006-11-30T00:00:00Z
2006,7,27,108,유실물,1732887500,0.002,284426,114,7917,일본,일본,CJ ENM,2006-07-27T00:00:00Z
2006,4,20,109,식스틴블럭,1776130000,0.002,280753,128,8904,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2006-04-20T00:00:00Z
2006,4,13,110,드리머,1706200100,0.002,276760,188,10797,미국,미국,쇼이스트(주),2006-04-13T00:00:00Z
2005,12,29,111,청연,1745406400,0.002,272383,154,6066,한국,한국,코리아픽쳐스(주),2005-12-29T00:00:00Z
2006,3,1,112,웨딩 크래셔,1678859200,0.002,265472,133,10035,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2006-03-01T00:00:00Z
2006,6,22,113,착신아리 파이널,1614661900,0.002,261133,142,9266,일본,"일본,한국",CJ ENM,2006-06-22T00:00:00Z
2006,8,17,114,겁나는 여친의 완벽한 비밀,1592536000,0.002,251788,101,6881,미국,미국,이십세기폭스코리아(주),2006-08-17T00:00:00Z
2006,4,20,115,아이스 에이지 2,1564015900,0.002,250536,162,9024,미국,미국,이십세기폭스코리아(주),2006-04-20T00:00:00Z
2006,2,9,116,가부와 메이 이야기,1435503000,0.002,249924,84,6295,일본,일본,"(주)엠케이픽처스 ,에이원엔터테인먼트",2006-02-09T00:00:00Z
2006,9,28,117,잘 살아보세,1415274100,0.002,236799,197,12595,한국,한국,NA,2006-09-28T00:00:00Z
2006,12,7,118,저스트 프렌드,1442038000,0.002,236382,138,9312,미국,미국,㈜스튜디오이쩜영,2006-12-07T00:00:00Z
2006,5,25,119,"생, 날선생",1438331800,0.002,234261,157,8096,한국,한국,(주)시네마서비스,2006-05-25T00:00:00Z
2006,9,28,120,앤트 불리,1450969500,0.002,230712,95,5773,미국,미국,워너브러더스 코리아(주),2006-09-28T00:00:00Z
2006,9,14,121,"두뇌유희프로젝트, 퍼즐",1450490000,0.002,228385,181,10574,한국,한국,(주)시네마서비스,2006-09-14T00:00:00Z
2006,7,6,122,파이스토리,1306741500,0.001,228118,112,5676,한국,"한국,미국",CJ ENM,2006-07-06T00:00:00Z
2006,5,4,123,국경의 남쪽,1431751800,0.002,227304,228,12643,한국,한국,CJ ENM,2006-05-04T00:00:00Z
2006,8,24,124,13구역,1416115000,0.002,222568,72,6324,프랑스,프랑스,(주)프라임엔터테인먼트,2006-08-24T00:00:00Z
2006,8,17,125,"사랑하니까, 괜찮아",1296756200,0.001,219824,155,8194,한국,한국,(주)시네마서비스,2006-08-17T00:00:00Z
2006,2,3,126,내니맥피-우리 유모는 마법사,1295880000,0.001,216138,80,5297,영국,영국,UIP코리아,2006-02-03T00:00:00Z
2006,8,10,127,게드전기 : 어스시의 전설,1228276500,0.001,205490,143,6164,일본,일본,(주)쇼박스,2006-08-10T00:00:00Z
2006,3,1,128,브로크백 마운틴,1328322900,0.001,204275,45,4849,미국,미국,"유니버설픽쳐스인터내셔널 코리아(유),CJ ENM",2006-03-01T00:00:00Z
2006,11,30,129,사랑할 때 이야기하는 것들,1251587700,0.001,200836,195,10418,한국,한국,(주)시네마서비스,2006-11-30T00:00:00Z
2006,5,18,130,가족의 탄생,1222259500,0.001,200595,149,7890,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,2006-05-18T00:00:00Z
2006,11,16,131,어느 멋진 순간,1206230500,0.001,193013,130,7649,미국,미국,이십세기폭스코리아(주),2006-11-16T00:00:00Z
2006,3,9,132,앙코르,1191720100,0.001,186143,108,6258,미국,미국,이십세기폭스코리아(주),2006-03-09T00:00:00Z
2006,7,27,133,가필드 2,1045727100,0.001,185231,97,5015,미국,미국,이십세기폭스코리아(주),2006-07-27T00:00:00Z
2006,7,20,134,패스트 앤 퓨리어스 도쿄 드리프트,1104122500,0.001,179396,131,6815,미국,미국,UIP코리아,2006-07-20T00:00:00Z
2006,11,9,135,사일런트 힐,1033560500,0.001,163978,139,6116,미국,"미국,일본,프랑스,캐나다",(주)미로비젼,2006-11-09T00:00:00Z
2006,12,14,136,조용한 세상,937877400,0.001,161142,172,7351,한국,한국,(주)프라임엔터테인먼트,2006-12-14T00:00:00Z
2006,5,11,137,공필두,958576600,0.001,160208,164,8269,한국,한국,(주)쇼박스,2006-05-11T00:00:00Z
2006,8,31,138,해변의 여인,1009387200,0.001,159571,141,6989,한국,한국,(주)미로비젼,2006-08-31T00:00:00Z
2006,4,13,139,엑소시즘 오브 에밀리 로즈,982131300,0.001,158667,113,6368,미국,미국,소니픽쳐스릴리징코리아,2006-04-13T00:00:00Z
2006,2,23,140,손님은 왕이다,975730600,0.001,152791,147,7447,한국,한국,(주)시네마서비스,2006-02-23T00:00:00Z
2006,1,20,141,투 브라더스,874112000,0.001,144571,95,4235,프랑스,"프랑스,영국",CJ ENM,2006-01-20T00:00:00Z
2006,11,2,142,가디언,882188000,0.001,143126,102,4998,미국,미국,브에나비스타인터내셔널코리아,2006-11-02T00:00:00Z
2006,5,31,143,구타유발자들,934380300,0.001,143061,123,5497,한국,한국,(주)프라임엔터테인먼트,2006-05-31T00:00:00Z
2006,4,6,144,크래쉬,906159500,0.001,142639,84,5164,미국,미국,(주)스튜디오이쩜영,2006-04-06T00:00:00Z
2006,9,28,145,구미호 가족,877984800,0.001,141610,140,8104,한국,한국,(주)엠케이픽처스,2006-09-28T00:00:00Z
2006,2,17,146,파이어월,890321000,0.001,139423,110,5879,미국,미국,워너브러더스 코리아(주),2006-02-17T00:00:00Z
2006,11,16,147,그루지 2,781766000,0.001,137352,142,7213,미국,미국,(주)프라임엔터테인먼트,2006-11-16T00:00:00Z
2006,8,31,148,레이크 하우스,850334000,0.001,133961,137,7180,미국,미국,워너브러더스 코리아(주),2006-08-31T00:00:00Z
2006,7,20,149,포켓몬 레인저와 바다의 왕자 마나피,733628000,0.001,133578,107,4767,일본,일본,"(주)이수C&E,(주)쇼박스",2006-07-20T00:00:00Z
2006,10,19,150,DOA,786441700,0.001,129753,158,8042,독일,"독일,영국",(주)시네마서비스,2006-10-19T00:00:00Z
2005,12,1,151,해리 포터와 불의 잔,834042900,0.001,129310,102,2792,미국,미국,워너브러더스 코리아(주),2005-12-01T00:00:00Z
2006,4,13,152,매치 포인트,845348600,0.001,127743,68,4019,영국,"영국,미국","(주)퍼스트런,글뫼 주식회사,CJ ENM",2006-04-13T00:00:00Z
2006,9,7,153,센티넬,806982500,0.001,127722,91,5468,미국,미국,이십세기폭스코리아(주),2006-09-07T00:00:00Z
2006,4,6,154,에디슨 시티,788697000,0.001,127638,81,5733,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,2006-04-06T00:00:00Z
2006,4,13,155,연리지,696954300,0.001,114641,165,8009,한국,한국,(주)쇼박스,2006-04-13T00:00:00Z
2006,10,13,156,레이디 인 더 워터,675177000,0.001,110267,74,4435,미국,미국,워너브러더스 코리아(주),2006-10-13T00:00:00Z
2006,4,20,157,마이 캡틴 김대출,663144000,0.001,107904,165,6327,한국,한국,(주)스튜디오이쩜영,2006-04-20T00:00:00Z
NA,NA,NA,158,2006 [통합]영화제/기획전/회고전 등,565972200,0.001,103539,15,2245,NA,NA,NA,NA
2006,6,28,159,아치와 씨팍,640343800,0.001,100088,121,5898,한국,한국,"(주)에이원엔터테인먼트,㈜스튜디오이쩜영",2006-06-28T00:00:00Z
2006,7,20,160,울트라바이올렛,578938700,0.001,93095,86,3857,미국,미국,㈜스튜디오이쩜영,2006-07-20T00:00:00Z
2006,1,26,161,메종 드 히미코,578223500,0.001,87693,8,1383,일본,일본,스폰지,2006-01-26T00:00:00Z
2006,3,30,162,카리스마 탈출기,532419300,0.001,86027,141,6003,한국,한국,CJ ENM,2006-03-30T00:00:00Z
2006,1,5,163,퍼햅스 러브,529429500,0.001,83231,104,3973,홍콩,홍콩,쇼이스트(주),2006-01-05T00:00:00Z
2006,3,30,164,시리아나,524490200,0.001,82488,90,4112,미국,미국,워너브러더스 코리아(주),2006-03-30T00:00:00Z
2006,5,4,165,개구리중사 케로로,449656500,0.001,78679,37,2095,일본,일본,롯데쇼핑㈜롯데엔터테인먼트,2006-05-04T00:00:00Z
2006,4,20,166,뎀,479138000,0.001,77145,71,3474,프랑스,프랑스,(주)누리픽쳐스,2006-04-20T00:00:00Z
2006,3,30,167,나나,438060500,0,71312,87,3570,일본,일본,(주)엠케이픽처스,2006-03-30T00:00:00Z
2004,12,23,168,폴라 익스프레스,901774000,0.001,70273,2,538,미국,미국,워너브러더스 코리아(주),2004-12-23T00:00:00Z
2006,9,8,169,플라이트93,414868500,0,66717,60,3412,미국,미국,UIP코리아,2006-09-08T00:00:00Z
2006,4,7,170,달콤한 백수와 사랑만들기,418436500,0,63860,95,4370,미국,미국,UIP코리아,2006-04-07T00:00:00Z
2006,6,22,171,이온 플럭스,389991900,0,61817,85,3448,미국,미국,UIP코리아,2006-06-22T00:00:00Z
2006,7,13,172,얼음왕국 : 북극의 여름이야기(다큐),356013000,0,60347,99,2684,프랑스,"프랑스,캐나다",(주)프라임엔터테인먼트,2006-07-13T00:00:00Z
2006,9,21,173,무도리,363899000,0,59806,127,5059,한국,한국,CJ ENM,2006-09-21T00:00:00Z
2006,5,4,174,"키리쿠, 키리쿠",296929700,0,57325,35,1264,프랑스,프랑스,(주)동숭아트센터,2006-05-04T00:00:00Z
2006,7,21,175,2월 29일 - 어느날 갑자기 첫번째 이야기,354839000,0,56958,20,962,한국,한국,CJ ENM,2006-07-21T00:00:00Z
2006,12,21,176,위대한 탄생,346546200,0,56847,126,2779,미국,미국,"와이드 릴리즈(주),(주)시네마서비스",2006-12-21T00:00:00Z
2006,3,23,177,스윙걸즈,345465500,0,55644,71,2668,일본,일본,데이지엔터테인먼트,2006-03-23T00:00:00Z
1995,1,14,178,팀 버튼의 크리스마스 악몽,472436000,0.001,53541,26,1844,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,한국소니픽쳐스릴리징브에나비스타영화㈜",1995-01-14T00:00:00Z
2006,2,23,179,자투라:스페이스 어드벤쳐,277369000,0,50217,15,1364,미국,미국,소니픽쳐스릴리징코리아,2006-02-23T00:00:00Z
2006,6,28,180,하프 라이트,311997500,0,50174,77,3147,미국,미국,(주)미로비젼,2006-06-28T00:00:00Z
2006,6,8,181,러닝 스케어드,305452000,0,47988,100,3059,미국,미국,㈜스튜디오이쩜영,2006-06-08T00:00:00Z
2006,6,22,182,밴디다스,282118100,0,45790,95,2845,프랑스,프랑스,(주)누리픽쳐스,2006-06-22T00:00:00Z
2006,8,10,183,유레루,286514300,0,44516,7,1278,일본,일본,프리비젼엔터테인먼트,2006-08-10T00:00:00Z
2006,1,12,184,당신이 그녀라면,278353000,0,43841,54,1693,미국,미국,이십세기폭스코리아(주),2006-01-12T00:00:00Z
2006,4,20,185,와일드,244378900,0,41882,105,2931,미국,미국,브에나비스타인터내셔널코리아,2006-04-20T00:00:00Z
2006,11,30,186,무지개 여신,253644000,0,40958,47,2012,일본,일본,(주)동아수출공사,2006-11-30T00:00:00Z
2006,11,16,187,후회하지 않아,245974600,0,39025,8,869,한국,한국,CJ ENM,2006-11-16T00:00:00Z
2006,6,15,188,크립,247362800,0,38899,61,2617,영국,"영국,독일",(주)엠케이픽처스,2006-06-15T00:00:00Z
2006,2,9,189,썬데이 서울,227157000,0,36865,84,2748,한국,한국,(주)시네마서비스,2006-02-09T00:00:00Z
2006,7,27,190,네번째 층 - 어느날 갑자기 두번째 이야기,196646000,0,31738,17,657,한국,한국,CJ ENM,2006-07-27T00:00:00Z
2006,5,25,191,행운을 돌려줘!,194735800,0,31213,74,1738,미국,미국,이십세기폭스필름코퍼레이션,2006-05-25T00:00:00Z
2006,3,10,192,카사노바,196850800,0,29815,19,1158,미국,미국,브에나비스타인터내셔널코리아,2006-03-10T00:00:00Z
2006,4,6,193,스위트 룸,184151500,0,28822,62,2055,캐나다,"캐나다,영국,미국",(주)미로비젼,2006-04-06T00:00:00Z
2006,8,24,194,시간,182139100,0,27923,12,1140,한국,한국,스폰지,2006-08-24T00:00:00Z
2006,4,13,195,핑크 팬더,166601100,0,27354,84,2840,미국,미국,이십세기폭스코리아(주),2006-04-13T00:00:00Z
2006,5,11,196,안소니 짐머,172876400,0,27323,57,2300,프랑스,프랑스,CJ ENM,2006-05-11T00:00:00Z
2006,9,7,197,전차남,167086000,0,27039,86,2578,일본,일본,(주)엠케이픽처스,2006-09-07T00:00:00Z
2006,9,21,198,귀향,176741500,0,25942,8,755,스페인,스페인,"해피송,(주)스폰지이엔티,(주)홈초이스",2006-09-21T00:00:00Z
2006,5,4,199,콘스탄트 가드너,168262700,0,25792,28,996,영국,영국,스폰지,2006-05-04T00:00:00Z
2006,10,19,200,폭력써클,158054900,0,24674,108,3305,한국,한국,(주)쇼박스,2006-10-19T00:00:00Z
2006,12,14,201,비상,119542000,0,21375,12,545,한국,한국,(주)이모션픽처스,2006-12-14T00:00:00Z
2006,9,7,202,사이에서,109238600,0,21016,7,760,한국,한국,"필름메신저,씨제이 씨지브이(CJ CGV)(주)",2006-09-07T00:00:00Z
